Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-12-11 00:00:00-05:00,25.996944443262823,26.04208125585139,25.468834782309646,25.543312072753906,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.3176289697227,25.430472742680664,24.77823587273239,25.38533592224121,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.2634623952176,25.457553806738282,24.904618330900366,24.936214447021484,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.06711116689984,25.274743258712757,24.554801287035072,25.1280460357666,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.28150921978591,25.333418094657837,24.595420837402344,24.595420837402344,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.579624686292426,24.717292467295476,23.87999210904976,23.929643630981445,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.21175456340669,24.232067333638206,23.82582914759757,24.223039627075195,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.238830699101175,24.31105060893739,24.024426604189138,24.200464248657227,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.209498766115598,24.566085449963985,24.193700709077202,24.511920928955078,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.59993673598354,24.59993673598354,24.36296417959976,24.381019592285156,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.28171354228184,24.304283666277566,23.963495111874863,24.107934951782227,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.139536266605376,24.696984701123718,24.11696785959983,24.541259765625,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.50514804544306,24.532229442217997,24.18918521548392,24.220781326293945,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.150825951098987,24.1553389446198,23.65656965038841,23.75587272644043,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.15779507703764,23.78069307433639,23.020125560934314,23.77617835998535,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.86645682922182,23.889025238352783,23.112661288720396,23.18036651611328,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.695134234726723,23.103629776733978,22.539411032061107,22.726730346679688,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.27084294257667,22.598089134324233,21.763046059055895,21.767559051513672,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.241503934423086,22.367888384113957,21.83752310060806,21.882659912109375,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.33629111401381,22.356602161578994,21.968419404094625,22.236988067626953,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.692885180159838,22.72448130127531,22.306957931653283,22.559728622436523,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.640970264147654,22.837319011904945,21.959394761740434,21.979705810546875,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.108354270452452,22.67708791417756,21.60732758683827,22.460426330566406,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.711136786226017,22.051925392953642,21.521560112936886,21.9210262298584,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.209911769732166,22.26407629753309,21.553160197941185,21.814958572387695,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.462881163777954,22.160256442532464,21.08372609034322,21.84429359436035,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.90523253690372,22.090296254677575,21.42677604414461,21.73371124267578,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.25955855220977,22.898254620499884,22.200881039188072,22.88922691345215,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.91179433974429,22.914051696874395,22.39045676352377,22.442365646362305,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.552951382020684,22.76735381293576,22.133172504729767,22.566492080688477,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.675032703826414,21.808187533033102,21.065675280222983,21.083730697631836,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.16722674199719,21.331977620925375,20.85126395867116,21.23493194580078,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.392916089762736,21.96841812133789,21.29361304917428,21.96841812133789,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.772068247088775,21.826232752147625,21.53058274812231,21.76304054260254,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.535095388624846,21.675022223094214,21.277811841463315,21.32295036315918,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.440315388168315,21.855579617615156,21.2326832734449,21.744993209838867,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.751803248382796,22.085364453515567,21.599772492542165,21.91971778869629,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.901566274741004,21.99233150716669,21.259406020695398,21.334285736083984,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.132327774013778,21.715491926616043,21.111906511618695,21.558923721313477,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.765409902622547,21.862982182429302,21.352429917878116,21.39100456237793,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.372852333084975,21.443194533655177,21.105095972305538,21.327468872070312,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.561192723001657,21.976442392090075,21.4681596374477,21.928791046142578,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.935599943470816,22.285044907114546,21.817606372039087,22.264623641967773,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.42799173238463,22.43933803016862,21.80398344070875,21.842559814453125,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.78356780640213,21.956021536272825,21.738186065953094,21.792644500732422,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.853907904894076,21.987786969284326,21.765412307755714,21.983247756958008,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.874326624552697,21.897017488144588,21.454539588896008,21.48630714416504,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.325197137266134,21.86978472124805,21.17543433982991,21.806249618530273,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.794912934733603,21.95602035522461,21.613382520297414,21.95602035522461,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.05586190378984,22.24192981117695,21.915177468449855,21.99005889892578,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,21.97871060515094,22.289580868475824,21.931059262224167,21.940135955810547,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.157969454022457,22.865934179297124,22.105778903304373,22.81147575378418,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.806938363820958,22.89316434882669,22.6095241901474,22.86139678955078,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.822821238293518,23.079231308337462,22.793321554991476,23.031579971313477,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.229000055120398,23.542138234427345,23.00208787936688,23.374223709106445,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.233535014984803,23.333376915463656,22.90905056963086,23.115541458129883,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.868204446707725,23.09057909838733,22.781978459551485,22.9249324798584,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,22.988468498680962,23.04973574635203,22.7524796638044,22.945356369018555,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,23.011157616168585,23.19949334938229,22.725247876434086,22.956697463989258,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.19949940719391,23.208576101593884,23.03158488880042,23.204038619995117,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.124619990075292,23.351532159235315,23.095120300114914,23.26303482055664,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.589784515374674,23.866617587309353,23.564824042908292,23.730470657348633,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.73727872010701,24.12302865938923,23.732739507907148,24.045879364013672,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.94376638944514,24.15933394440613,23.81669615490956,24.00730323791504,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.129829481979595,24.166136245343814,23.868881977906778,24.034526824951172,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,24.036804098088368,24.427093272745285,23.857543291998166,24.03226661682129,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.882508965360604,24.345410059464413,23.87343226964845,24.2160701751709,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.161606382334952,24.295483719240615,24.029996920453165,24.082185745239258,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.932428161993094,24.10941938732647,23.800818680672485,23.97780990600586,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.05268329259101,24.09579714681708,23.83938535846453,23.868885040283203,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.800815715177297,24.458861308587686,23.798546108898673,24.433900833129883,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.653999782740367,25.055633434289064,24.642653485364754,24.860488891601562,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.896800110978297,24.93764436515272,24.70619301443024,24.73115348815918,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.683499673308052,24.960332731504337,24.551890230689807,24.95806312561035,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.055636107518012,25.457271533119805,25.02159894296161,25.214475631713867,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.849150369479364,25.125983473239945,24.828727375476166,24.91722297668457,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.012528157863297,25.182712277858766,24.77880717885951,25.178173065185547,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.94898492807177,25.055633893028244,24.53373709703117,24.629039764404297,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.71299900897286,24.90814183306138,24.54508279921921,24.65627098083496,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.72661434064299,25.098750084172945,24.694846781893023,24.737958908081055,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.81057589154995,25.07379484030774,24.656277277563966,25.0601806640625,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.141858727862598,25.491301801647726,25.141858727862598,25.423229217529297,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.32793084129118,25.502652407710507,25.262126120348253,25.436847686767578,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.43911811414864,25.482231971276423,24.899067887483504,24.92629623413086,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.70846259445394,24.722076768763625,24.265984617366893,24.388517379760742,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.479287261194735,24.506517348147863,24.10488352000462,24.259183883666992,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.19790323005291,24.52692504211457,24.066293812747556,24.30908966064453,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.263714807147394,24.263714807147394,23.943767863943286,24.045879364013672,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.828039426955055,24.16160048144532,23.739543848972154,23.980070114135742,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.825768279580277,23.973261477075177,23.714581845678733,23.843921661376953,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.57843971901414,23.893847433990892,23.57843971901414,23.678279876708984,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.783562765029234,22.398494381172796,21.710950958393884,22.196542739868164,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.148893299057473,22.21015881284692,21.386468398554477,21.518077850341797,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.327476185747887,21.493122845651882,20.991647115086046,21.270748138427734,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.32293593261435,21.347896408687625,20.966683910989545,21.24805450439453,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.375119501744134,21.724564349606272,21.257125969407216,21.59749412536621,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.602038094877038,21.760877654093807,21.288899920562095,21.37285804748535,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.459602134103058,21.475582619214084,21.158254599336406,21.28609848022461,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.315782067463918,21.33404423860122,20.96877468971617,21.167390823364258,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.231306318584075,21.40709163679079,21.13770509985305,21.183364868164062,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.306656241667117,21.361446254329156,21.028137586208498,21.32720184326172,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.340896699399032,21.361442297187626,21.108036140671633,21.11945152282715,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.16739216912363,21.181089233783077,20.42543764319669,20.624052047729492,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.546424429167114,20.92767433111247,20.546424429167114,20.665136337280273,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.09205756706036,21.54864502688068,20.92312069461486,21.432214736938477,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.585162588959736,21.619405238758432,21.23359020317559,21.343170166015625,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.49613204871639,21.73583934875711,21.43449178460419,21.587448120117188,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.60571597655028,21.60571597655028,21.361441783286747,21.505266189575195,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.605714092806352,21.78606631199504,21.578318223726427,21.73812484741211,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.886508934704317,22.187856429091525,21.840849167832307,22.014352798461914,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.1947091299998,22.393323492559436,22.107956427509535,22.34994888305664,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.52574039429395,22.770014599167403,22.397896471516912,22.74262046813965,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.756314661180642,22.99602372787253,22.51888901903378,22.922969818115234,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.70151732967115,22.936659471300985,22.65814098604319,22.909263610839844,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.73804840306971,22.920684029496943,22.559979625261487,22.797405242919922,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.605640463870408,22.724354158290147,22.448119001831813,22.47779655456543,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.281466812620405,22.33625681795118,22.060021624657328,22.308862686157227,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.324841336136874,22.434421337762906,22.24722057172094,22.35451889038086,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.370505138980867,23.260851154683404,22.270057068587835,22.516613006591797,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.658144574254663,22.799687263105955,22.591939207295624,22.607919692993164,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.605639719129243,22.72891851693019,22.52802070296341,22.587377548217773,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.48692785762547,22.827084958849852,22.477795901263008,22.749465942382812,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.49377849520808,22.68097926380679,22.48236485499346,22.562267303466797,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.530300940677026,22.628467280129144,22.167313130426706,22.222103118896484,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.2175412056604,22.48236271452239,22.08741387575203,22.249502182006836,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.33169052099497,22.466384714868173,22.151338282067364,22.176450729370117,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,22.01891994012253,22.315702356133713,21.93216898765784,22.270044326782227,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.05773605662873,22.064584588371037,21.756388467769415,21.76323699951172,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.91619234321654,22.04631966558469,21.69474720440316,21.71072769165039,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.67419813098581,21.996091248650586,21.614841298562972,21.89564323425293,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.973264257904667,22.11937205752693,21.767799620391372,21.813459396362305,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.902486460641573,21.982388864702532,21.744963334248702,21.93901252746582,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.21076651376802,21.610280451299293,21.151409669646895,21.322629928588867,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.231305745496034,21.242721122701173,20.888865330246098,21.012144088745117,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.208487273625018,21.38199099127223,21.034983555977806,21.366008758544922,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.452756047862778,21.585166792007673,21.37513529580657,21.550922393798828,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.56005323768919,21.86368247373672,21.52809226547366,21.824872970581055,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.799764935281573,22.02349352775068,21.763238848971074,21.891082763671875,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.776929526460368,21.779212950479643,21.56461637796487,21.685611724853516,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.59658380643784,21.83857631433318,21.54407723048606,21.808897018432617,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.847704600332456,22.030340242041223,21.82944242955563,21.902496337890625,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,22.028053855333923,22.11937166390841,21.927605833470086,22.071430206298828,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.08741097433847,22.292875610820325,22.082845867635477,22.13991928100586,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.183300181893973,22.30429557387431,22.171886541028435,22.240373611450195,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.238085912407072,22.297441009033772,22.10795685614867,22.11480712890625,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.233519628005393,22.598789139270338,22.217539141317005,22.553131103515625,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.582808981043794,22.66956168867893,22.486926059518854,22.55084800720215,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.53258678111518,22.85904683146646,22.509757760185277,22.790559768676758,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.72891802202426,22.829367797691717,22.67869313419053,22.79969024658203,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.82937197855252,22.934386880644716,22.77001512372028,22.820240020751953,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.790563292462316,23.057666536300164,22.63075663775904,22.69924545288086,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.660430521904956,22.669562477855106,22.4435504870095,22.523454666137695,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.42985117703049,22.564543594881684,22.126220203638788,22.222103118896484,161531600,0.0,0.0
2016-07-26 00:00:00-04:00,22.10339532704382,22.36593342282285,22.01207750132816,22.069150924682617,224959200,0.0,0.0
2016-07-27 00:00:00-04:00,23.804181916470828,23.82244582940252,23.457176279481736,23.50283432006836,369379200,0.0,0.0
2016-07-28 00:00:00-04:00,23.47543773574701,23.845272354326823,23.473154311433856,23.820159912109375,159479200,0.0,0.0
2016-07-29 00:00:00-04:00,23.7859221815995,23.86810805646754,23.66949190191264,23.79048728942871,110934800,0.0,0.0
2016-08-01 00:00:00-04:00,23.836139348139625,24.23336978671423,23.836139348139625,24.210540771484375,152671600,0.0,0.0
2016-08-02 00:00:00-04:00,24.210544250512367,24.215109357517452,23.742541533208858,23.852123260498047,135266400,0.0,0.0
2016-08-03 00:00:00-04:00,23.92746688934518,24.162609168343078,23.918334930523322,24.151195526123047,120810400,0.0,0.0
2016-08-04 00:00:00-04:00,24.23382049412938,24.330222843604336,24.164960672402692,24.300384521484375,109634800,0.1425,0.0
2016-08-05 00:00:00-04:00,24.39219427837535,24.70894734386879,24.371537383414264,24.6699275970459,162213600,0.0,0.0
2016-08-08 00:00:00-04:00,24.679110006921622,24.87421226501465,24.596480666741755,24.87421226501465,112148800,0.0,0.0
2016-08-09 00:00:00-04:00,24.84207246337438,25.005038814278308,24.79157550229868,24.97519874572754,105260800,0.0,0.0
2016-08-10 00:00:00-04:00,24.952250129931834,24.995861467280687,24.734196945543605,24.789283752441406,96034000,0.0,0.0
2016-08-11 00:00:00-04:00,24.90863834356994,25.002746648536185,24.75485339519767,24.773216247558594,109938000,0.0,0.0
2016-08-12 00:00:00-04:00,24.738788220907708,24.890279137653604,24.738788220907708,24.83060073852539,74641600,0.0,0.0
2016-08-15 00:00:00-04:00,24.821414743900725,25.14275762083864,24.807643481704662,25.128986358642578,103472800,0.0,0.0
